0.05	3.99	0
0.05	4.04	0
0.05	4.09	0
0.05	4.14	0
0.05	4.19	0
0.1	3.89	0
0.1	3.94	0
0.1	3.99	0
0.1	4.04	0
0.1	4.09	0
0.1	4.14	0
0.1	4.19	0
0.1	4.24	0
0.1	4.29	0
0.1	4.34	0
0.15	3.79	0
0.15	3.84	0
0.15	3.89	0
0.15	3.94	0
0.15	3.99	0
0.15	4.04	0
0.15	4.09	0
0.15	4.14	0
0.15	4.19	0
0.15	4.24	0
0.15	4.29	0
0.15	4.34	0
0.15	4.39	0
0.15	4.44	0
0.2	3.69	0
0.2	3.74	0
0.2	3.79	0
0.2	3.84	0
0.2	3.89	0
0.2	3.94	0
0.2	3.99	0
0.2	4.04	0
0.2	4.09	0
0.2	4.14	0
0.2	4.19	0
0.2	4.24	0
0.2	4.29	0
0.2	4.34	0
0.2	4.39	0
0.2	4.44	0
0.2	4.49	0
0.2	4.54	0
0.25	3.59	0
0.25	3.64	0
0.25	3.69	0
0.25	3.74	0
0.25	3.79	0
0.25	3.84	0
0.25	3.89	0
0.25	3.94	0
0.25	3.99	0
0.25	4.04	0
0.25	4.09	0
0.25	4.14	0
0.25	4.19	0
0.25	4.24	0
0.25	4.29	0
0.25	4.34	0
0.25	4.39	0
0.25	4.44	0
0.25	4.49	0
0.25	4.54	0
0.25	4.59	0
0.3	3.54	0
0.3	3.59	0
0.3	3.64	0
0.3	3.69	0
0.3	3.74	0
0.3	3.79	0
0.3	3.84	0
0.3	3.89	0
0.3	3.94	0
0.3	3.99	0
0.3	4.04	0
0.3	4.09	0
0.3	4.14	0
0.3	4.19	0
0.3	4.24	0
0.3	4.29	0
0.3	4.34	0
0.3	4.39	0
0.3	4.44	0
0.3	4.49	0
0.3	4.54	0
0.3	4.59	0
0.3	4.64	0
0.35	3.49	0
0.35	3.54	0
0.35	3.59	0
0.35	3.64	0
0.35	3.69	0
0.35	3.74	0
0.35	3.79	0
0.35	3.84	0
0.35	3.89	0
0.35	3.94	0
0.35	3.99	0
0.35	4.19	0
0.35	4.24	0
0.35	4.29	0
0.35	4.34	0
0.35	4.39	0
0.35	4.44	0
0.35	4.49	0
0.35	4.54	0
0.35	4.59	0
0.35	4.64	0
0.35	4.69	0
0.35	4.74	0
0.4	3.44	0
0.4	3.49	0
0.4	3.54	0
0.4	3.59	0
0.4	3.64	0
0.4	3.69	0
0.4	3.74	0
0.4	3.79	0
0.4	3.84	0
0.4	3.89	0
0.4	4.34	0
0.4	4.39	0
0.4	4.44	0
0.4	4.49	0
0.4	4.54	0
0.4	4.59	0
0.4	4.64	0
0.4	4.69	0
0.4	4.74	0
0.4	4.79	0
0.45	3.39	0
0.45	3.44	0
0.45	3.49	0
0.45	3.54	0
0.45	3.59	0
0.45	3.64	0
0.45	3.69	0
0.45	3.74	0
0.45	3.79	0
0.45	3.84	0
0.45	4.39	0
0.45	4.44	0
0.45	4.49	0
0.45	4.54	0
0.45	4.59	0
0.45	4.64	0
0.45	4.69	0
0.45	4.74	0
0.45	4.79	0
0.45	4.84	0
0.5	3.34	0
0.5	3.39	0
0.5	3.44	0
0.5	3.49	0
0.5	3.54	0
0.5	3.59	0
0.5	3.64	0
0.5	3.69	0
0.5	3.74	0
0.5	3.79	0
0.5	3.84	0
0.5	4.39	0
0.5	4.44	0
0.5	4.49	0
0.5	4.54	0
0.5	4.59	0
0.5	4.64	0
0.5	4.69	0
0.5	4.74	0
0.5	4.79	0
0.5	4.84	0
0.5	4.89	0
0.55	3.29	0
0.55	3.34	0
0.55	3.39	0
0.55	3.44	0
0.55	3.49	0
0.55	3.54	0
0.55	3.59	0
0.55	3.64	0
0.55	3.69	0
0.55	3.74	0
0.55	3.79	0
0.55	3.84	0
0.55	4.39	0
0.55	4.44	0
0.55	4.49	0
0.55	4.54	0
0.55	4.59	0
0.55	4.64	0
0.55	4.69	0
0.55	4.74	0
0.55	4.79	0
0.55	4.84	0
0.55	4.89	0
0.55	4.94	0
0.6	3.24	0
0.6	3.29	0
0.6	3.34	0
0.6	3.39	0
0.6	3.44	0
0.6	3.49	0
0.6	3.54	0
0.6	3.59	0
0.6	3.64	0
0.6	3.69	0
0.6	3.74	0
0.6	3.79	0
0.6	3.84	0
0.6	4.39	0
0.6	4.44	0
0.6	4.49	0
0.6	4.54	0
0.6	4.59	0
0.6	4.64	0
0.6	4.69	0
0.6	4.74	0
0.6	4.79	0
0.6	4.84	0
0.6	4.89	0
0.6	4.94	0
0.6	4.99	0
0.65	3.19	0
0.65	3.24	0
0.65	3.29	0
0.65	3.34	0
0.65	3.39	0
0.65	3.44	0
0.65	3.49	0
0.65	3.54	0
0.65	3.59	0
0.65	3.64	0
0.65	3.69	0
0.65	3.74	0
0.65	3.79	0
0.65	3.84	0
0.65	4.39	0
0.65	4.44	0
0.65	4.49	0
0.65	4.54	0
0.65	4.59	0
0.65	4.64	0
0.65	4.69	0
0.65	4.74	0
0.65	4.79	0
0.65	4.84	0
0.65	4.89	0
0.65	4.94	0
0.65	4.99	0
0.65	5.04	0
0.7	3.14	0
0.7	3.19	0
0.7	3.24	0
0.7	3.29	0
0.7	3.34	0
0.7	3.39	0
