0	1
1	2
2	3
3	4
4	5
5	6
6	7
7	8
8	9
9	10
10	11
11	12
13	14
14	15
15	16
16	17
17	18
18	19
19	20
20	21
21	22
22	23
23	24
24	25
25	26
27	28
28	29
29	30
30	31
31	32
32	33
33	34
34	35
35	36
36	37
37	38
38	39
39	40
41	42
42	43
43	44
44	45
45	46
46	47
47	48
48	49
49	50
50	51
51	52
52	53
53	54
55	56
56	57
57	58
58	59
59	60
60	61
61	62
62	63
63	64
64	65
65	66
66	67
67	68
69	70
70	71
71	72
72	73
73	74
74	75
75	76
76	77
77	78
78	79
79	80
80	81
81	82
83	84
84	85
85	86
86	87
87	88
88	89
89	90
90	91
91	92
92	93
93	94
94	95
95	96
97	98
98	99
99	100
100	101
101	102
102	103
103	104
104	105
105	106
106	107
107	108
108	109
109	110
111	112
112	113
113	114
114	115
115	116
116	117
117	118
118	119
119	120
120	121
121	122
122	123
123	124
124	125
126	127
127	128
128	129
129	130
130	131
131	132
132	133
133	134
134	135
135	136
136	137
137	138
138	139
139	140
141	142
142	143
143	144
144	145
145	146
146	147
147	148
148	149
149	150
150	151
151	152
152	153
153	154
155	156
156	157
157	158
158	159
159	160
160	161
161	162
162	163
163	164
164	165
165	166
166	167
155	168
168	169
169	170
170	171
171	172
173	174
175	176
177	178
166	178
153	166
127	153
112	127
98	112
84	98
70	84
56	70
42	56
28	42
14	28
0	14
165	177
152	165
128	152
113	128
99	113
85	99
71	85
57	71
43	57
29	43
15	29
1	15
1	179
164	176
151	164
129	151
114	129
100	114
86	100
72	86
58	72
44	58
30	44
16	30
2	16
2	180
163	175
150	163
130	150
115	130
101	115
87	101
73	87
59	73
45	59
31	45
17	31
3	17
3	181
162	174
149	162
131	149
116	131
102	116
88	102
74	88
60	74
46	60
32	46
18	32
4	18
4	182
161	173
148	161
132	148
117	132
103	117
89	103
75	89
61	75
47	61
33	47
19	33
5	19
5	183
160	172
147	160
133	147
118	133
104	118
90	104
76	90
62	76
48	62
34	48
20	34
6	20
6	184
159	171
146	159
134	146
119	134
105	119
91	105
77	91
63	77
49	63
35	49
21	35
7	21
7	185
170	186
158	170
145	158
135	145
120	135
106	120
92	106
78	92
64	78
50	64
36	50
22	36
8	22
8	187
169	188
157	169
144	157
136	144
121	136
107	121
93	107
79	93
65	79
51	65
37	51
23	37
9	23
9	189
156	168
143	156
137	143
122	137
108	122
94	108
80	94
66	80
52	66
38	52
24	38
10	24
10	190
142	155
138	142
123	138
109	123
95	109
81	95
67	81
53	67
39	53
25	39
11	25
11	191
141	155
139	141
124	139
110	124
96	110
68	82
40	54
12	26
167	192
191	193
154	167
126	154
111	126
97	111
83	97
69	83
55	69
41	55
27	41
13	27
0	13
0	179
179	180
180	181
181	182
182	183
183	184
184	185
185	187
187	189
189	190
190	191
12	193
26	40
54	68
82	96
110	125
125	140
140	141
168	188
186	188
171	186
172	173
174	175
176	177
178	192
0	1
1	2
2	3
3	4
4	5
5	6
6	7
7	8
8	9
9	10
10	11
11	12
13	14
14	15
15	16
16	17
17	18
18	19
19	20
20	21
21	22
22	23
23	24
24	25
25	26
27	28
28	29
29	30
30	31
31	32
32	33
33	34
34	35
35	36
36	37
37	38
38	39
39	40
41	42
42	43
43	44
44	45
45	46
46	47
47	48
48	49
49	50
50	51
51	52
52	53
53	54
55	56
56	57
57	58
58	59
59	60
60	61
61	62
62	63
63	64
64	65
65	66
66	67
67	68
69	70
70	71
71	72
72	73
73	74
74	75
75	76
76	77
77	78
78	79
79	80
80	81
81	82
83	84
84	85
85	86
86	87
87	88
88	89
89	90
90	91
91	92
92	93
93	94
94	95
95	96
97	98
98	99
99	100
100	101
101	102
102	103
103	104
104	105
105	106
106	107
107	108
108	109
109	110
111	112
112	113
113	114
114	115
115	116
116	117
117	118
118	119
119	120
120	121
121	122
122	123
123	124
124	125
126	127
127	128
128	129
129	130
130	131
131	132
132	133
133	134
134	135
135	136
136	137
137	138
138	139
139	140
141	142
142	143
143	144
144	145
145	146
146	147
147	148
148	149
149	150
150	151
151	152
152	153
153	154
155	156
156	157
157	158
158	159
159	160
160	161
161	162
162	163
163	164
164	165
165	166
166	167
155	168
168	169
169	170
170	171
171	172
173	174
175	176
177	178
166	178
153	166
127	153
112	127
98	112
84	98
70	84
56	70
42	56
28	42
14	28
0	14
165	177
152	165
128	152
113	128
99	113
85	99
71	85
57	71
43	57
29	43
15	29
1	15
1	179
164	176
151	164
129	151
114	129
100	114
86	100
72	86
58	72
44	58
30	44
16	30
2	16
2	180
163	175
150	163
130	150
115	130
101	115
87	101
73	87
59	73
45	59
31	45
17	31
3	17
3	181
162	174
149	162
131	149
116	131
102	116
88	102
74	88
60	74
46	60
32	46
18	32
4	18
4	182
161	173
148	161
132	148
117	132
103	117
89	103
75	89
61	75
47	61
33	47
19	33
5	19
5	183
160	172
147	160
133	147
118	133
104	118
90	104
76	90
62	76
48	62
34	48
20	34
6	20
6	184
159	171
146	159
134	146
119	134
105	119
91	105
77	91
63	77
49	63
35	49
21	35
7	21
7	185
170	186
158	170
145	158
135	145
120	135
106	120
92	106
78	92
64	78
50	64
36	50
22	36
8	22
8	187
169	188
157	169
144	157
136	144
121	136
107	121
93	107
79	93
65	79
51	65
37	51
23	37
9	23
9	189
156	168
143	156
137	143
122	137
108	122
94	108
80	94
66	80
52	66
38	52
24	38
10	24
10	190
142	155
138	142
123	138
109	123
95	109
81	95
67	81
53	67
39	53
25	39
11	25
11	191
141	155
139	141
124	139
110	124
96	110
68	82
40	54
12	26
167	192
191	193
154	167
126	154
111	126
97	111
83	97
69	83
55	69
41	55
27	41
13	27
0	13
0	179
179	180
180	181
181	182
182	183
183	184
184	185
185	187
187	189
189	190
190	191
12	193
26	40
54	68
82	96
110	125
125	140
140	141
168	188
186	188
171	186
172	173
174	175
176	177
178	192
