11.616 	29.353 	0.000 
14.309 	33.400 	0.000 
15.778 	36.339 	0.000 
16.591 	38.813 	0.000 
16.305 	40.586 	0.000 
34.765 	55.120 	0.000 
25.102 	63.929 	0.000 
28.282 	41.131 	0.000 
27.603 	35.580 	0.000 
26.935 	32.091 	0.000 
25.477 	26.108 	0.000 
9.619 	27.214 	0.000 
55.012 	54.213 	0.000 
71.655 	51.900 	0.000 
92.494 	48.243 	0.000 
130.891 	40.844 	0.000 
147.290 	31.904 	0.000 
147.274 	29.615 	0.000 
147.190 	28.161 	0.000 
146.508 	24.516 	0.000 
70.036 	40.938 	0.000 
69.757 	37.985 	0.000 
69.586 	35.847 	0.000 
69.442 	33.313 	0.000 
213.955 	11.613 	0.000 
213.566 	18.839 	0.000 
210.790 	23.297 	0.000 
207.637 	28.530 	0.000 
190.171 	36.834 	0.000 
175.186 	39.653 	0.000 
160.042 	42.357 	0.000 
131.742 	45.796 	0.000 
92.916 	51.274 	0.000 
72.140 	54.779 	0.000 
56.374 	58.768 	0.000 
39.224 	66.290 	0.000 
28.264 	69.936 	0.000 
15.249 	69.324 	0.000 
246.213 	32.375 	0.000 
250.905 	37.536 	0.000 
247.972 	14.545 	0.000 
43.636 	29.442 	0.000 
42.515 	32.211 	0.000 
42.270 	36.483 	0.000 
42.552 	38.874 	0.000 
44.389 	43.953 	0.000 
55.159 	50.123 	0.000 
71.169 	49.172 	0.000 
91.978 	45.283 	0.000 
112.949 	35.429 	0.000 
112.809 	32.464 	0.000 
112.491 	28.504 	0.000 
36.941 	59.011 	0.000 
55.243 	55.658 	0.000 
131.234 	42.546 	0.000 
158.422 	35.685 	0.000 
163.087 	29.730 	0.000 
163.153 	27.346 	0.000 
162.976 	24.525 	0.000 
162.812 	22.522 	0.000 
16.774 	67.799 	0.000 
26.440 	66.646 	0.000 
37.860 	61.391 	0.000 
55.571 	56.893 	0.000 
92.680 	49.490 	0.000 
131.454 	43.842 	0.000 
159.374 	38.556 	0.000 
173.615 	34.071 	0.000 
178.450 	27.773 	0.000 
178.533 	23.956 	0.000 
178.413 	20.410 	0.000 
27.220 	67.999 	0.000 
38.503 	63.501 	0.000 
159.732 	40.273 	0.000 
174.697 	37.243 	0.000 
188.543 	32.426 	0.000 
193.863 	23.860 	0.000 
193.876 	21.354 	0.000 
194.132 	18.182 	0.000 
221.111 	18.651 	0.000 
220.876 	24.398 	0.000 
217.170 	27.418 	0.000 
213.515 	33.261 	0.000 
190.503 	38.637 	0.000 
175.475 	41.650 	0.000 
39.722 	68.367 	0.000 
28.930 	71.435 	0.000 
231.785 	1.760 	0.000 
253.251 	10.440 	0.000 
256.652 	24.633 	0.000 
236.360 	35.425 	0.000 
230.025 	43.284 	0.000 
213.955 	39.530 	0.000 
190.730 	40.820 	0.000 
160.232 	43.988 	0.000 
131.963 	47.389 	0.000 
57.242 	60.175 	0.000 
40.360 	71.117 	0.000 
29.564 	73.415 	0.000 
6.569 	44.457 	0.000 
4.620 	43.491 	0.000 
1.290 	40.351 	0.000 
41.290 	74.603 	0.000 
30.615 	56.069 	0.000 
1.877 	46.568 	0.000 
3.988 	45.747 	0.000 
29.794 	75.541 	0.000 
0.235 	44.691 	0.000 
24.868 	20.528 	0.000 
15.484 	71.670 	0.000 
30.263 	61.817 	0.000 
25.337 	45.864 	0.000 
54.075 	62.873 	0.000 
54.779 	32.961 	0.000 
233.075 	9.736 	0.000 
244.336 	3.167 	0.000 
222.166 	6.100 	0.000 
227.210 	32.140 	0.000 
240.582 	43.401 	0.000 
250.905 	24.750 	0.000 
241.286 	10.322 	0.000 
225.803 	12.551 	0.000 
