-16.20 	-36.45 	0.10 	0.00 	0.00 	1.00 
-18.05 	-35.45 	0.10 	0.00 	0.00 	1.00 
-19.73 	-34.39 	0.10 	0.00 	0.00 	1.00 
-21.92 	-32.92 	0.10 	0.00 	0.00 	1.00 
-23.49 	-31.68 	0.10 	0.00 	0.00 	1.00 
-25.28 	-30.26 	0.09 	0.00 	0.00 	1.00 
-27.36 	-28.23 	0.10 	0.00 	0.00 	1.00 
-29.27 	-26.16 	0.11 	0.00 	0.00 	1.00 
-30.55 	-24.62 	0.11 	0.00 	0.00 	1.00 
-31.78 	-23.12 	0.11 	0.00 	0.00 	1.00 
-32.88 	-21.44 	0.11 	0.00 	0.00 	1.00 
-33.63 	-20.30 	0.10 	0.00 	0.00 	1.00 
-34.63 	-18.57 	0.10 	0.00 	0.00 	1.00 
-35.64 	-16.84 	0.10 	0.00 	0.00 	1.00 
-36.22 	-15.84 	0.10 	0.00 	0.00 	1.00 
-37.08 	-14.22 	0.10 	0.00 	0.00 	1.00 
-38.27 	-11.65 	0.10 	0.00 	0.00 	1.00 
-39.10 	-9.83 	0.10 	0.00 	0.00 	1.00 
-39.53 	-8.87 	0.10 	0.00 	0.00 	1.00 
-40.22 	-7.00 	0.11 	0.00 	0.00 	1.00 
-41.23 	-4.21 	0.11 	0.00 	0.00 	1.00 
-42.12 	-1.60 	0.10 	0.00 	0.00 	1.00 
-42.63 	0.33 	0.10 	0.00 	0.00 	1.00 
-43.16 	2.31 	0.10 	0.00 	0.00 	1.00 
-43.51 	4.28 	0.11 	0.00 	0.00 	1.00 
-43.71 	5.36 	0.11 	0.00 	0.00 	1.00 
-43.97 	7.66 	0.10 	0.00 	0.00 	1.00 
-44.08 	9.66 	0.10 	0.00 	0.00 	1.00 
-44.21 	12.11 	0.10 	0.00 	0.00 	1.00 
-44.18 	14.11 	0.10 	0.00 	0.00 	1.00 
-44.15 	16.36 	0.10 	0.00 	0.00 	1.00 
-43.97 	18.26 	0.10 	0.00 	0.00 	1.00 
-43.73 	20.91 	0.10 	0.00 	0.00 	1.00 
