-76.68 	13.57 	0.05 	0.00 	0.00 	1.00 
-78.66 	13.28 	0.05 	0.00 	0.00 	1.00 
-80.64 	12.99 	0.05 	0.00 	0.00 	1.00 
-82.62 	12.69 	0.05 	0.00 	0.00 	1.00 
-84.60 	12.40 	0.05 	0.00 	0.00 	1.00 
-86.57 	12.10 	0.05 	0.00 	0.00 	1.00 
-88.55 	11.81 	0.05 	0.00 	0.00 	1.00 
-89.76 	11.63 	0.05 	0.00 	0.00 	1.00 
-91.75 	11.84 	0.05 	0.00 	0.00 	1.00 
-93.74 	12.06 	0.05 	0.00 	0.00 	1.00 
-95.73 	12.27 	0.05 	0.00 	0.00 	1.00 
-97.72 	12.48 	0.05 	0.00 	0.00 	1.00 
-99.71 	12.69 	0.05 	0.00 	0.00 	1.00 
-101.69 	12.90 	0.05 	0.00 	0.00 	1.00 
-103.68 	13.12 	0.05 	0.00 	0.00 	1.00 
-105.15 	13.27 	0.05 	0.00 	0.00 	1.00 
-104.51 	15.17 	0.05 	0.00 	0.00 	1.00 
-103.87 	17.06 	0.05 	0.00 	0.00 	1.00 
-103.23 	18.96 	0.05 	0.00 	0.00 	1.00 
-102.59 	20.85 	0.05 	0.00 	0.00 	1.00 
-101.94 	22.74 	0.05 	0.00 	0.00 	1.00 
-101.49 	24.09 	0.05 	0.00 	0.00 	1.00 
-103.46 	23.72 	0.05 	0.00 	0.00 	1.00 
-105.42 	23.35 	0.05 	0.00 	0.00 	1.00 
-107.39 	22.98 	0.05 	0.00 	0.00 	1.00 
-109.78 	22.53 	0.05 	0.00 	0.00 	1.00 
-110.67 	24.32 	0.05 	0.00 	0.00 	1.00 
-111.57 	26.11 	0.05 	0.00 	0.00 	1.00 
-112.46 	27.90 	0.05 	0.00 	0.00 	1.00 
-113.15 	29.27 	0.05 	0.00 	0.00 	1.00 
-112.00 	30.91 	0.05 	0.00 	0.00 	1.00 
-110.85 	32.54 	0.05 	0.00 	0.00 	1.00 
-109.70 	34.18 	0.05 	0.00 	0.00 	1.00 
-108.78 	35.48 	0.05 	0.00 	0.00 	1.00 
-108.72 	37.48 	0.05 	0.00 	0.00 	1.00 
-108.65 	39.48 	0.05 	0.00 	0.00 	1.00 
-108.58 	41.48 	0.05 	0.00 	0.00 	1.00 
-108.53 	42.83 	0.05 	0.00 	0.00 	1.00 
-110.05 	41.53 	0.05 	0.00 	0.00 	1.00 
-111.57 	40.23 	0.05 	0.00 	0.00 	1.00 
-113.09 	38.93 	0.05 	0.00 	0.00 	1.00 
-114.61 	37.63 	0.05 	0.00 	0.00 	1.00 
-116.51 	36.01 	0.05 	0.00 	0.00 	1.00 
-117.40 	37.79 	0.05 	0.00 	0.00 	1.00 
-118.30 	39.58 	0.05 	0.00 	0.00 	1.00 
-119.19 	41.37 	0.05 	0.00 	0.00 	1.00 
-119.88 	42.74 	0.05 	0.00 	0.00 	1.00 
-119.72 	44.73 	0.05 	0.00 	0.00 	1.00 
-119.57 	46.73 	0.05 	0.00 	0.00 	1.00 
-119.42 	48.72 	0.05 	0.00 	0.00 	1.00 
-119.26 	50.72 	0.05 	0.00 	0.00 	1.00 
-119.11 	52.71 	0.05 	0.00 	0.00 	1.00 
-118.95 	54.81 	0.05 	0.00 	0.00 	1.00 
-120.92 	55.17 	0.05 	0.00 	0.00 	1.00 
-122.89 	55.53 	0.05 	0.00 	0.00 	1.00 
-124.85 	55.89 	0.05 	0.00 	0.00 	1.00 
-126.61 	56.21 	0.05 	0.00 	0.00 	1.00 
-127.50 	58.00 	0.05 	0.00 	0.00 	1.00 
-128.39 	59.79 	0.05 	0.00 	0.00 	1.00 
-129.29 	61.58 	0.05 	0.00 	0.00 	1.00 
-129.97 	62.95 	0.05 	0.00 	0.00 	1.00 
-127.98 	63.10 	0.05 	0.00 	0.00 	1.00 
